switch_mrid,name,type,is_tie,tie_class,tie_type,tie_type_label,container_count,container_ids,normal_container_ids,current_container_ids,lv_parent_container_ids,mv_container_count,mv_container_ids,lv_circuit_count,lv_circuit_ids,normal_lv_circuit_ids,current_lv_circuit_ids,observed_container_ids,observed_container_count,terminal_count,is_open,is_normally_open,include_lv_mode,scope_mode,scope_label,generated_at_utc
120387314,LV ISOL PO-0631204 OS 60-64 HEMMINGS STREET,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,KBH32|NP36,,,,0,,0,,,,KBH32|NP36,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120387437,LV BRIDGE PO-0634887 OS 18 FIFTH AVENUE,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,KBH32|NP36,,,,0,,0,,,,KBH32|NP36,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120387772,LV BRIDGE PO-0621236 IN NAMUR ST OS 1304 HEATHERTON RD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,LD32|NP36,,,,0,,0,,,,LD32|NP36,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120388097,LV ISOL PO-0618645 OS 17 LEMAN CRESCENT,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NP25|NP36,,,,0,,0,,,,NP25|NP36,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120388582,LV ISOL PO-0628174 OS 3 BACKOUS WAY,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NP16|NP25,,,,0,,0,,,,NP16|NP25,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120388766,LV ISOL PO-0633361 OS 68 MOODEMERE STREET,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NP25|NP36,,,,0,,0,,,,NP25|NP36,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120389415,LV BRIDGE PO-0618779 OS 64 KING GEORGE PARADE,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,LD32|NP36,,,,0,,0,,,,LD32|NP36,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120389647,LV ISOL PO-0630297 IN CAMBRIDGE DR OS 20 NORTHGATE DR,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NP12|NP14,,,,0,,0,,,,NP12|NP14,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120389704,LV BRIDGE PO-0621050 IN CLARKE RD OS 580-582 SPRINGVALE RD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NP12|SS23,,,,0,,0,,,,NP12|SS23,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120389853,LV ISOL PO-0619939 OS 168 NOBLE STREET,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NP23|NP33,,,,0,,0,,,,NP23|NP33,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120390108,LV ISOL PO-0630722 OS 4 ALDERNEY ROAD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NP12|NP23,,,,0,,0,,,,NP12|NP23,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120390127,LV ISOL PO-0630699 IN ARDEN DR OS 25 VITIS AVE,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NP12|NP23,,,,0,,0,,,,NP12|NP23,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120390281,LV ISOL PO-0629540 OS 73 RIVETT CRESCENT,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,MGE14|MGE22,,,,0,,0,,,,MGE14|MGE22,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120451567,LV ISOL PO-2312830 OS 6 PARK STREET,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,AR12|K31,,,,0,,0,,,,AR12|K31,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120456330,120456330,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,FSH32|HGS33,FSH32|HGS33,FSH32|HGS33,,2,FSH32|HGS33,0,,,,FSH32|HGS33,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120463739,# LV ISOL PO-3320862 OS 4 BAXTER STREET,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,FSH11|FTN11,,,,0,,0,,,,FSH11|FTN11,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120467110,LV ISOL PO-2333139 OS FLAT 1 60 WHEATLEY ROAD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BT21|BT22,,,,0,,0,,,,BT21|BT22,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120467632,LV BRIDGE PO-0613143 OS 21 HILLCREST GROVE,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NP33|SS13,,,,0,,0,,,,NP33|SS13,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120467708,LV ISOL PO-0632617 IN MAINE HEY CR OS 387-389 SPRINGVALE RD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NP33|SS13,,,,0,,0,,,,NP33|SS13,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120467792,LV ISOL PO-0612355 OS UNIT 1 67 PRINCESS AVENUE,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,SS13|SS22,,,,0,,0,,,,SS13|SS22,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120467873,LV ISOL PO-0612906 IN NEALE ST OS 74 VIEW RD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NP33|SS13,,,,0,,0,,,,NP33|SS13,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120467999,LV ISOL PO-0608159 OS UNIT 1 233 WESTALL ROAD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,SS12|SS22,,,,0,,0,,,,SS12|SS22,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120468897,LV SW @ PILLAR OS 13 MARINER COURT,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,MTN31|MTN33,,,,0,,0,,,,MTN31|MTN33,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120476690,120476690,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,GW12|GW7,GW12|GW7,GW12|GW7,,2,GW12|GW7,0,,,,GW12|GW7,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120495090,LV BRIDGE PO-0636201 OS UNIT 1 72 PRINCES HIGHWAY,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,KBH32|LD7,,,,0,,0,,,,KBH32|LD7,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120496810,120496810,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,FSH21|FSH32,FSH21|FSH32,FSH21|FSH32,,2,FSH21|FSH32,0,,,,FSH21|FSH32,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120510101,120510101,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,RWT24|RWT34,RWT24|RWT34,RWT24|RWT34,,2,RWT24|RWT34,0,,,,RWT24|RWT34,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120510118,LV ISOL PO-2328575 IN STAFFORD ST OS HUNTINGDALE RD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,OE10|OE9,,,,0,,0,,,,OE10|OE9,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120510365,LV ISOL PO-2317274 OS 45 ALLENBY AVENUE,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EM6|K34,,,,0,,0,,,,EM6|K34,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120549505,LV ISOLS PO-2301916 (ABC WEST CCT) OS 361 HAWTHORN RD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EL23|EL35,,,,0,,0,,,,EL23|EL35,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120549514,LV ISOL PO-2301916 OS 361 HAWTHORN ROAD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,CFD13|EL35,,,,0,,0,,,,CFD13|EL35,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120549656,LV ISOL PO-2308523 OS 40 LANDCOX STREET,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NB21|NB26,,,,0,,0,,,,NB21|NB26,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120551151,120551151,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,FSH11|LWN22,FSH11|LWN22,FSH11|LWN22,,2,FSH11|LWN22,0,,,,FSH11|LWN22,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120568043,LV ISOL PO-1826781 OS 75A NEPEAN HIGHWAY,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,M31|M32,,,,0,,0,,,,M31|M32,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120573216,120573216,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,DN23|DN8,DN23|DN8,DN23|DN8,,2,DN23|DN8,0,,,,DN23|DN8,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120576585,LV ISOL PO-0611815 OS UNIT 1 60 WINDSOR AVENUE,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,SS12|SS22,,,,0,,0,,,,SS12|SS22,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120576637,LV ISOL PO-2332872 OS 98 CLAREMONT AVENUE,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,CFD16|K35,,,,0,,0,,,,CFD16|K35,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120576796,LV ISOL PO-0630660 IN VALLOTA CR OS 2 KOORALI CL,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NP12|NP23,,,,0,,0,,,,NP12|NP23,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120576847,LV ISOL PO-0630619 IN HAROLD RD OS 260 CORRIGAN RD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NP12|NP23,,,,0,,0,,,,NP12|NP23,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120578241,LV SW @ PILLAR OS 149 ROSEDALE GROVE,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,FSH12|FSH33,,,,0,,0,,,,FSH12|FSH33,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120594214,LV BRIDGE PO-9296980 IN NATHAN RD OS 59 PROGRESS ST,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,DN24|DN9,,,,0,,0,,,,DN24|DN9,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120594597,LV ISOL PO-2323227 OS 42 FORSTER AVENUE,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,CFD14|EM6,,,,0,,0,,,,CFD14|EM6,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120601695,LV SW @ PILLAR OS 6 SHEOAK ROAD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,FSH12|FSH23,,,,0,,0,,,,FSH12|FSH23,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120602146,LV SW @ PILLAR OS 117 SOUTHGATEWAY,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,LWN23|LWN32,,,,0,,0,,,,LWN23|LWN32,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120614028,LV ISOL PO-8829753 OS 10 ASH GROVE,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NP33|SS13,,,,0,,0,,,,NP33|SS13,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120640216,LV ISOL PO-1804137 OS UNIT 1 17 WARRISTON STREET,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NB23|NB33,,,,0,,0,,,,NB23|NB33,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120647233,LV ISOL PO-2324724 OS 1347 NORTH ROAD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,OE10|OE5,,,,0,,0,,,,OE10|OE5,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120685684,# LV F/ISOL PO-7029468 OS OFFC 3 731-733 WHITEHORSE ROAD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,DC8|SH22,,,,0,,0,,,,DC8|SH22,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120690813,LV SW @ PILLAR OS 5 WILLIAM HOVELL DRIVE,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,DN10|DN22,,,,0,,0,,,,DN10|DN22,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120702157,LV SW @ PILLAR OS 2 BROCKHOFF DRIVE,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BW23|BW34,,,,0,,0,,,,BW23|BW34,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120738078,LV ISOL PO-2313962 OS 785 TOORAK ROAD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,K24|K37,,,,0,,0,,,,K24|K37,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120744340,LV ISOL PO-7026910 IN MILTON ST OS UNIT 70 264-272 SPRINGVALE RD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NW14|NW21,,,,0,,0,,,,NW14|NW21,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120753845,LV F/ISOL PO-1109844 OS 174 HODGINS ROAD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,HGS21|HGS23,,,,0,,0,,,,HGS21|HGS23,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120805011,LV SW @ PILLAR OS 11 SWEETLANDS COURT,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,MTN24|MTN33,,,,0,,0,,,,MTN24|MTN33,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120818316,LV ISOL PO-8802038 OS 317 WATTLETREE ROAD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,K33|K35,,,,0,,0,,,,K33|K35,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120828599,120828599,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,LD33|LD6,LD33|LD6,LD33|LD6,,2,LD33|LD6,0,,,,LD33|LD6,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120834233,LV ISOL PO-2325402 OS 21 WARNER STREET,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,OE1|OE4,,,,0,,0,,,,OE1|OE4,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120840253,LV ISOL PO-1804972 OS 355 SOUTH ROAD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,MR13|MR31,,,,0,,0,,,,MR13|MR31,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120840657,LV ISOL PO-7068385 OS 190 TEMPLESTOWE ROAD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BU15|BU24,,,,0,,0,,,,BU15|BU24,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120877155,LV ISOL PO-0619508 OS 70 GEORGE STREET,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,GW7|MGE21,,,,0,,0,,,,GW7|MGE21,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120880025,LV ISOL PO-8800885 OS 1 EUSTACE STREET,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BH11|NW21,,,,0,,0,,,,BH11|NW21,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120887643,LV ISOLS PO-0606192 OS 69B PULTNEY ST,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,DN6|DN7,,,,0,,0,,,,DN6|DN7,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120913151,LV ISOL PO-9829957 OS 21 LIEBER GROVE,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,CRM34|FTN23,,,,0,,0,,,,CRM34|FTN23,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120913166,LV ISOL PO-9816093 OS 18 SAHRA GROVE,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,CRM34|FTN23,,,,0,,0,,,,CRM34|FTN23,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120913208,LV ISOL PO-9558497 OS 21 LEAH GROVE,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,CRM34|FTN23,,,,0,,0,,,,CRM34|FTN23,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120913247,LV ISOL PO-9653144 IN DAMOSH AV OS 78S FRANKSTON GARDENS DR,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,CRM34|FTN23,,,,0,,0,,,,CRM34|FTN23,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120923078,LV F/ISOL PO-1303681 OS 36 MILTON ROAD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,STO14|STO23,,,,0,,0,,,,STO14|STO23,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120925267,LV SW @ PILLAR OS 52 CHARDONNAY DRIVE,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,FTN23|FTN25,,,,0,,0,,,,FTN23|FTN25,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120933292,LV SW @ PILLAR OS 64 LAKE VIEW BOULEVARD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,KBH34|NP34,,,,0,,0,,,,KBH34|NP34,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120964237,LV ISOL PO-1109155 IN AUTUMN CT OS 2125 FRANKSTON-FLINDERS RD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,HGS21|HGS31,,,,0,,0,,,,HGS21|HGS31,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120965049,LV ISOL PO-8804800 OS 478 CENTRE ROAD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BT13|BT22,,,,0,,0,,,,BT13|BT22,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120974200,120974200,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,SV16|SV34,SV16|SV34,SV16|SV34,,2,SV16|SV34,0,,,,SV16|SV34,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120976775,LV F/ISOL PO-9829937 HODGINS RD OS 1 LANTONS WAY,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,HGS21|HGS23,,,,0,,0,,,,HGS21|HGS23,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
120990015,LV F/ISOL PO-0612875 OS 10-12 REDWOOD DRIVE,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NO3|NO31,,,,0,,0,,,,NO3|NO31,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
121002892,LV SW @ PILLAR OS 33 MARRIOTT DRIVE,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,KBH34|NP34,,,,0,,0,,,,KBH34|NP34,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
121029211,# LV ISOL PO-1317480 OS 10 BONEO ROAD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,RBD13|RBD22,,,,0,,0,,,,RBD13|RBD22,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
121036407,LV ISOL PO-7039775 OS UNIT 1 28 HEATHERDALE ROAD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,RWT12|RWT23,,,,0,,0,,,,RWT12|RWT23,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
121055459,LV ISOL PO-1808345 OS 322 SOUTH ROAD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,MR22|MR23,,,,0,,0,,,,MR22|MR23,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
121063445,121063445,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,DVY21|DVY33,DVY21|DVY33,DVY21|DVY33,,2,DVY21|DVY33,0,,,,DVY21|DVY33,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
121070016,121070016,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,CDA23|SS11,CDA23|SS11,CDA23|SS11,,2,CDA23|SS11,0,,,,CDA23|SS11,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
121072907,LV F/ISOL PO-1307751 OS 266 ARTHURS SEAT ROAD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,DMA15|DMA23,,,,0,,0,,,,DMA15|DMA23,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
121072916,LV ISOLS PO-2329663 OS 42 DOWNING ST,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,OAK32|OE14,,,,0,,0,,,,OAK32|OE14,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
121098013,LV ISOL PO-1109583 OS 27A GUELPH STREET,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,FSH32|HGS33,,,,0,,0,,,,FSH32|HGS33,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
121098858,LV ISOL PO-2334963 IN WAVERLEY RD OS 899-901 DANDENONG RD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,CFD11|CFD14,,,,0,,0,,,,CFD11|CFD14,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
121149511,LV ISOL PO-1806521 IN BRISBANE TCE OS 9B CLARE ST,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,M13|MC23,,,,0,,0,,,,M13|MC23,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
121173529,LV ISOL PO-2316704 IN MAITLAND ST OS 1410 MALVERN RD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,K27|K35,,,,0,,0,,,,K27|K35,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
121213733,LV SW @ PILLAR OS 54 MOUNT ELIZA WAY,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,FSH13|FSH33,,,,0,,0,,,,FSH13|FSH33,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
121220216,LV SW @ PILLAR OS 7 GIBBON AVENUE,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NW14|RWT34,,,,0,,0,,,,NW14|RWT34,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
121225958,121225958,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,FSH12|FSH33,FSH12|FSH33,FSH12|FSH33,,2,FSH12|FSH33,0,,,,FSH12|FSH33,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
121226494,121226494,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,OAK21|OAK35,OAK21|OAK35,OAK21|OAK35,,2,OAK21|OAK35,0,,,,OAK21|OAK35,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
121242808,LV SW @ PILLAR OS 19 STANFORD AVENUE,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,KBH34|NP34,,,,0,,0,,,,KBH34|NP34,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
121242817,LV SW @ PILLAR OS 157 KEYLANA DRIVE,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,KBH34|NP34,,,,0,,0,,,,KBH34|NP34,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
121245209,121245209,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,LD2|LD4,LD2|LD4,LD2|LD4,,2,LD2|LD4,0,,,,LD2|LD4,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
121255936,LV ISOLS PO-0607286 OS 28 KIRSTINA ROAD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,GW4|GW7,,,,0,,0,,,,GW4|GW7,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
121289223,121289223,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,DN13|LD2,DN13|LD2,DN13|LD2,,2,DN13|LD2,0,,,,DN13|LD2,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
121291694,LV SW @ PILLAR OS 30 EMMALINE CRESCENT,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,KBH34|NP34,,,,0,,0,,,,KBH34|NP34,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
121310288,LV ISOL PO-1816021 OS 11 WALSH AVENUE,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,MR33|SR24,,,,0,,0,,,,MR33|SR24,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
121310860,121310860,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,FTN11|FTN24,FTN11|FTN24,FTN11|FTN24,,2,FTN11|FTN24,0,,,,FTN11|FTN24,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
121311987,121311987,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,FTN11|FTN22,FTN11|FTN22,FTN11|FTN22,,2,FTN11|FTN22,0,,,,FTN11|FTN22,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
121338134,121338134,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,M22|M35,M22|M35,M22|M35,,2,M22|M35,0,,,,M22|M35,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
121353135,121353135,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,FTN12|FTN24,FTN12|FTN24,FTN12|FTN24,,2,FTN12|FTN24,0,,,,FTN12|FTN24,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
121366373,LV SW @ PILLAR OS 96-112 LANDSCAPE DRIVE,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,DC10|DC3,,,,0,,0,,,,DC10|DC3,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
121378285,LV ISOL PO-1804440 OS 5 TOVAN AKAS AVENUE,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BT21|MR31,,,,0,,0,,,,BT21|MR31,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
121381190,LV ISOL PO-2312443 OS 39 FLOWERDALE ROAD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EM5|RD4,,,,0,,0,,,,EM5|RD4,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
